Date,vix,vxo,vxn,vxd
30MAY2008,17.83,18.57,20.85,16.61
02JUN2008,19.83,20.01,22.88,18.40
03JUN2008,20.24,20.74,23.89,18.98
04JUN2008,20.80,21.58,24.01,19.49
05JUN2008,18.63,19.41,22.85,17.67
06JUN2008,23.56,24.80,26.04,21.73
09JUN2008,23.12,24.28,26.70,21.57
10JUN2008,23.18,23.37,26.58,21.50
11JUN2008,24.12,25.40,27.32,22.19
12JUN2008,23.33,24.85,27.40,21.54
13JUN2008,21.22,22.21,25.30,19.71
16JUN2008,20.95,21.70,25.02,19.44
17JUN2008,21.13,22.17,24.70,19.60
18JUN2008,22.24,23.60,25.80,21.06
19JUN2008,21.58,22.75,24.80,20.13
20JUN2008,22.87,24.82,26.75,21.58
23JUN2008,22.64,23.56,27.53,21.20
24JUN2008,22.42,23.23,28.14,21.02
25JUN2008,21.14,22.41,26.39,19.91
26JUN2008,23.93,25.91,29.06,22.92
27JUN2008,23.44,25.63,28.67,22.41
30JUN2008,23.95,24.59,29.76,22.69
01JUL2008,23.65,24.62,28.73,22.48
02JUL2008,25.92,26.95,30.92,24.51
03JUL2008,24.78,26.37,29.85,23.25
07JUL2008,25.78,26.61,30.38,24.24
08JUL2008,23.15,23.96,28.43,21.76
09JUL2008,25.23,27.28,30.27,24.05
10JUL2008,25.59,27.20,30.45,24.16
11JUL2008,27.49,29.96,31.67,25.92
14JUL2008,28.48,30.35,33.20,26.94
15JUL2008,28.54,30.44,33.01,26.96
16JUL2008,25.10,26.34,30.13,23.45
17JUL2008,25.01,25.92,29.87,23.14
18JUL2008,24.05,25.46,30.49,22.26
21JUL2008,23.05,24.10,29.69,21.50
22JUL2008,21.18,21.39,27.09,19.62
23JUL2008,21.31,22.44,27.44,19.92
24JUL2008,23.44,24.89,27.83,21.89
25JUL2008,22.91,24.10,26.63,21.34
28JUL2008,24.23,25.69,27.74,22.72
29JUL2008,22.03,23.20,26.15,20.60
30JUL2008,21.21,22.63,25.54,19.91
31JUL2008,22.94,24.67,26.24,21.71
01AUG2008,22.57,24.26,25.97,21.22
04AUG2008,23.49,24.85,27.56,22.05
05AUG2008,21.14,22.05,25.65,20.01
06AUG2008,20.23,20.96,24.35,19.07
07AUG2008,21.15,22.63,24.75,20.02
08AUG2008,20.66,21.88,24.24,19.49
11AUG2008,20.12,22.26,24.19,19.20
12AUG2008,21.17,23.00,24.51,20.04
13AUG2008,21.55,23.93,24.57,20.79
14AUG2008,20.34,22.11,22.60,19.54
15AUG2008,19.58,21.50,22.52,18.83
18AUG2008,20.98,22.38,23.59,20.36
19AUG2008,21.28,23.22,24.21,20.77
20AUG2008,20.42,21.70,23.53,19.89
21AUG2008,19.82,21.26,23.15,19.23
22AUG2008,18.81,20.47,22.38,18.41
25AUG2008,20.97,22.32,24.28,20.50
26AUG2008,20.49,21.72,24.03,20.08
27AUG2008,19.76,21.68,23.34,19.44
28AUG2008,19.43,20.68,23.15,19.02
29AUG2008,20.65,22.59,24.02,20.12
02SEP2008,21.99,23.84,26.15,21.63
03SEP2008,21.43,23.15,25.74,21.08
04SEP2008,24.03,26.73,27.56,23.49
05SEP2008,23.06,25.43,26.66,22.72
08SEP2008,22.64,24.72,27.42,22.33
09SEP2008,25.47,27.88,28.63,24.97
10SEP2008,24.52,27.39,27.76,23.87
11SEP2008,24.39,27.11,27.31,23.88
12SEP2008,25.66,29.33,28.21,24.89
15SEP2008,31.70,33.61,32.13,30.39
16SEP2008,30.30,33.03,31.00,29.29
17SEP2008,36.22,39.00,35.88,34.30
18SEP2008,33.10,36.06,32.82,29.74
19SEP2008,32.07,33.55,34.26,30.36
22SEP2008,33.85,36.28,35.46,32.16
23SEP2008,35.72,38.54,36.52,33.77
24SEP2008,35.19,39.28,36.40,33.34
25SEP2008,32.82,36.75,34.86,31.18
26SEP2008,34.74,39.41,36.85,32.90
29SEP2008,46.72,51.84,49.56,42.86
30SEP2008,39.39,44.51,42.58,36.61
01OCT2008,39.81,45.27,42.92,37.25
02OCT2008,45.26,54.16,49.53,42.48
03OCT2008,45.14,51.76,49.76,41.74
06OCT2008,52.05,59.50,55.36,46.32
07OCT2008,53.68,63.06,58.51,49.85
08OCT2008,57.53,68.01,63.27,51.27
09OCT2008,63.92,75.96,69.66,53.42
10OCT2008,69.95,85.99,71.58,59.27
13OCT2008,54.99,60.28,60.27,42.45
14OCT2008,55.13,58.45,62.77,53.07
15OCT2008,69.25,68.35,72.93,64.52
16OCT2008,67.61,70.34,72.39,58.37
17OCT2008,70.33,71.06,71.26,65.18
20OCT2008,52.97,52.72,59.65,50.63
21OCT2008,53.11,55.78,60.07,51.09
22OCT2008,69.65,70.40,70.92,65.25
23OCT2008,67.80,68.56,69.84,63.25
24OCT2008,79.13,79.36,78.82,72.52
27OCT2008,80.06,81.15,79.16,71.16
28OCT2008,66.96,66.01,66.20,60.58
29OCT2008,69.96,72.41,69.13,62.95
30OCT2008,62.90,65.31,63.19,58.64
31OCT2008,59.89,61.38,60.30,55.83
03NOV2008,53.68,54.22,56.22,51.07
04NOV2008,47.73,47.97,51.25,46.42
05NOV2008,54.56,55.12,55.43,49.68
06NOV2008,63.68,66.00,62.70,58.78
07NOV2008,56.10,58.38,55.14,51.85
10NOV2008,59.98,60.60,58.44,54.59
11NOV2008,61.44,62.09,60.83,56.99
12NOV2008,66.46,70.22,64.64,60.74
13NOV2008,59.83,60.60,58.03,53.92
14NOV2008,66.31,70.31,66.05,61.32
17NOV2008,69.15,73.15,68.60,65.47
18NOV2008,67.64,72.34,68.31,62.86
19NOV2008,74.26,79.63,74.66,68.71
20NOV2008,80.86,87.24,80.64,74.60
21NOV2008,72.67,76.17,71.20,65.35
24NOV2008,64.70,67.64,62.92,58.94
25NOV2008,60.90,63.05,59.71,56.00
26NOV2008,54.92,58.57,55.26,50.92
28NOV2008,55.28,59.81,56.05,51.84
01DEC2008,68.51,73.24,66.35,62.40
02DEC2008,62.98,69.05,62.48,58.59
03DEC2008,60.72,64.53,61.74,56.05
04DEC2008,63.64,70.18,62.59,58.91
05DEC2008,59.93,62.94,58.96,54.41
08DEC2008,58.49,60.51,57.17,52.95
09DEC2008,58.91,60.46,56.59,52.85
10DEC2008,55.73,57.64,53.82,50.78
11DEC2008,55.78,57.11,52.06,49.61
12DEC2008,54.28,57.78,51.91,49.03
15DEC2008,56.76,59.29,54.71,51.89
16DEC2008,52.37,54.16,50.22,47.29
17DEC2008,49.84,52.24,48.04,45.61
18DEC2008,47.34,51.31,46.03,42.22
19DEC2008,44.93,45.94,43.50,40.53
22DEC2008,44.56,45.96,41.91,39.28
23DEC2008,45.02,46.93,43.29,41.03
24DEC2008,44.21,46.86,43.40,40.54
26DEC2008,43.38,46.03,43.15,40.00
29DEC2008,43.90,45.31,43.69,40.06
30DEC2008,41.63,42.77,41.67,37.85
31DEC2008,40.00,40.40,40.79,36.31
02JAN2009,39.19,38.58,39.11,34.53
05JAN2009,39.08,39.35,39.07,35.83
06JAN2009,38.56,38.52,39.71,35.40
07JAN2009,43.39,43.75,43.52,39.34
08JAN2009,42.56,41.96,43.23,38.71
09JAN2009,42.82,42.60,43.84,39.06
12JAN2009,45.84,46.89,44.46,41.64
13JAN2009,43.27,44.37,43.11,39.84
14JAN2009,49.14,49.92,47.80,44.28
15JAN2009,51.00,48.46,48.33,44.95
16JAN2009,46.11,45.85,44.19,41.57
20JAN2009,56.65,56.25,54.45,50.19
21JAN2009,46.42,45.67,47.35,41.10
22JAN2009,47.29,46.99,45.83,41.55
23JAN2009,47.27,45.63,46.60,41.65
26JAN2009,45.69,43.99,45.00,40.17
27JAN2009,42.25,40.68,43.10,37.98
28JAN2009,39.66,38.58,39.17,34.79
29JAN2009,42.63,41.94,42.58,37.79
30JAN2009,44.84,45.85,44.93,39.58
02FEB2009,45.52,43.57,46.47,40.14
03FEB2009,43.06,41.13,42.88,37.64
04FEB2009,43.85,41.99,42.82,37.99
05FEB2009,43.73,42.71,43.30,38.14
06FEB2009,43.37,42.79,41.95,37.56
09FEB2009,43.64,42.52,43.51,38.03
10FEB2009,46.67,46.37,45.86,41.27
11FEB2009,44.53,43.97,44.58,39.26
12FEB2009,41.25,41.80,41.99,37.13
13FEB2009,42.93,42.75,43.11,38.15
17FEB2009,48.66,48.54,47.50,43.35
18FEB2009,48.46,47.10,46.68,42.72
19FEB2009,47.08,47.79,45.20,41.72
20FEB2009,49.30,49.40,47.18,43.62
23FEB2009,52.62,53.50,50.06,47.02
24FEB2009,45.49,45.21,44.05,40.61
25FEB2009,44.67,45.62,43.95,40.20
26FEB2009,44.66,46.56,43.87,40.42
27FEB2009,46.35,49.08,45.28,41.45
02MAR2009,52.65,54.51,50.92,46.82
03MAR2009,50.93,52.11,49.36,45.76
04MAR2009,47.56,47.88,45.66,42.16
05MAR2009,50.17,54.02,48.08,45.40
06MAR2009,49.33,52.67,47.99,43.85
09MAR2009,49.68,51.47,48.76,45.00
10MAR2009,44.37,45.00,43.83,39.40
11MAR2009,43.61,45.55,42.81,39.19
12MAR2009,41.18,42.76,40.77,36.67
13MAR2009,42.36,45.08,41.25,37.80
16MAR2009,43.74,44.71,43.54,39.09
17MAR2009,40.80,41.62,40.36,36.37
18MAR2009,40.06,41.07,39.80,36.50
19MAR2009,43.68,45.29,42.46,39.05
20MAR2009,45.89,46.41,44.66,41.43
23MAR2009,43.23,42.86,42.01,38.09
24MAR2009,42.93,43.44,42.17,38.95
25MAR2009,42.25,43.11,41.35,37.45
26MAR2009,40.36,41.43,40.58,36.06
27MAR2009,41.04,43.39,41.45,36.80
30MAR2009,45.54,45.21,44.87,40.65
31MAR2009,44.14,44.40,44.20,39.90
01APR2009,42.28,43.00,42.48,37.62
02APR2009,42.04,44.47,42.29,37.83
03APR2009,39.70,41.63,40.60,36.18
06APR2009,40.93,40.30,41.56,36.77
07APR2009,40.39,40.11,41.07,36.62
08APR2009,38.85,39.27,40.50,35.30
09APR2009,36.53,37.41,38.23,33.32
13APR2009,37.81,39.09,39.34,34.28
14APR2009,37.67,39.78,39.43,34.32
15APR2009,36.17,37.97,38.31,33.19
16APR2009,35.79,36.86,36.80,32.17
17APR2009,33.94,34.97,35.29,31.09
20APR2009,39.18,39.71,39.71,35.55
21APR2009,37.14,37.39,38.44,33.72
22APR2009,38.10,38.82,39.24,34.85
23APR2009,37.15,37.91,37.95,33.59
24APR2009,36.82,38.13,36.80,33.13
27APR2009,38.32,38.43,38.79,34.32
28APR2009,37.95,38.20,38.53,34.28
29APR2009,36.08,36.20,36.96,32.58
30APR2009,36.50,37.22,36.64,32.72
01MAY2009,35.30,35.83,35.05,31.58
04MAY2009,34.53,34.38,35.05,30.97
05MAY2009,33.36,33.34,33.42,30.30
06MAY2009,32.45,32.66,33.28,29.26
07MAY2009,33.44,34.15,34.47,30.19
08MAY2009,32.05,32.77,33.67,28.65
11MAY2009,32.87,33.76,34.29,28.98
12MAY2009,31.80,32.67,33.09,27.84
13MAY2009,33.65,34.95,34.98,29.44
14MAY2009,31.37,31.64,32.64,28.01
15MAY2009,33.12,33.77,33.14,28.80
18MAY2009,30.24,29.28,30.22,26.29
19MAY2009,28.80,28.62,29.56,25.28
20MAY2009,29.03,29.21,29.90,25.71
21MAY2009,31.35,31.73,31.20,27.68
22MAY2009,32.63,32.08,31.87,29.09
26MAY2009,30.62,29.51,31.23,27.29
27MAY2009,32.36,31.77,32.16,28.71
28MAY2009,31.67,30.46,31.52,28.15
29MAY2009,28.92,29.62,29.44,25.33
01JUN2009,30.04,28.61,30.72,26.93
02JUN2009,29.63,28.22,30.61,26.63
03JUN2009,31.02,29.34,31.45,27.34
04JUN2009,30.18,29.42,31.06,26.92
05JUN2009,29.62,29.30,30.71,26.57
08JUN2009,29.77,28.21,31.18,26.54
09JUN2009,28.27,26.74,29.69,25.29
10JUN2009,28.46,27.17,29.77,25.29
11JUN2009,28.11,27.16,29.73,25.39
12JUN2009,28.15,27.10,29.21,25.13
15JUN2009,30.81,29.49,32.54,27.95
16JUN2009,32.68,31.06,32.32,28.91
17JUN2009,31.54,30.10,31.47,28.06
18JUN2009,30.03,28.53,30.03,26.83
19JUN2009,27.99,26.54,28.30,24.99
22JUN2009,31.17,30.01,31.41,28.25
23JUN2009,30.58,29.32,30.69,27.59
24JUN2009,29.05,28.50,29.03,26.24
25JUN2009,26.36,25.87,27.25,23.92
26JUN2009,25.93,25.35,26.53,23.60
29JUN2009,25.35,23.75,26.47,22.69
30JUN2009,26.35,24.79,26.69,23.47
01JUL2009,26.22,25.17,26.86,23.55
02JUL2009,27.95,27.45,28.07,25.09
06JUL2009,29.00,27.81,29.25,25.75
07JUL2009,30.85,30.32,31.20,27.48
08JUL2009,31.30,30.93,31.07,27.94
09JUL2009,29.78,29.41,30.00,26.69
10JUL2009,29.02,28.91,29.33,26.01
13JUL2009,26.31,26.94,26.61,23.59
14JUL2009,25.02,26.32,26.03,23.07
15JUL2009,25.89,26.07,25.28,23.14
16JUL2009,25.42,25.54,24.80,22.00
17JUL2009,24.34,24.87,24.28,21.33
20JUL2009,24.40,23.70,24.79,21.19
21JUL2009,23.87,23.60,24.68,20.64
22JUL2009,23.47,23.47,24.99,20.72
23JUL2009,23.43,24.07,25.87,21.02
24JUL2009,23.09,23.06,24.67,20.46
27JUL2009,24.28,23.52,25.65,21.77
28JUL2009,25.01,23.98,25.35,22.26
29JUL2009,25.61,24.91,26.22,22.71
30JUL2009,25.40,24.70,26.63,22.61
31JUL2009,25.92,25.59,26.16,22.99
03AUG2009,25.56,24.86,26.28,22.87
04AUG2009,24.89,24.20,25.17,22.20
05AUG2009,24.90,23.95,25.50,22.06
06AUG2009,25.67,25.44,26.36,23.05
07AUG2009,24.76,24.65,25.02,22.26
10AUG2009,24.99,23.85,25.66,22.41
11AUG2009,25.99,24.85,26.11,23.32
12AUG2009,25.45,24.23,25.68,22.90
13AUG2009,24.71,23.80,25.09,22.16
14AUG2009,24.27,23.99,25.24,21.87
17AUG2009,27.89,27.05,27.59,25.20
18AUG2009,26.18,25.76,26.18,23.59
19AUG2009,26.26,25.35,26.21,23.39
20AUG2009,25.09,23.79,24.97,22.63
21AUG2009,25.01,23.81,24.69,22.46
24AUG2009,25.14,23.25,25.27,22.34
25AUG2009,24.92,23.39,25.13,22.24
26AUG2009,24.95,23.40,25.60,22.31
27AUG2009,24.68,23.39,25.01,21.93
28AUG2009,24.76,23.61,24.93,21.79
31AUG2009,26.01,23.81,27.17,23.14
01SEP2009,29.15,27.72,29.31,26.01
02SEP2009,28.90,27.75,29.38,25.78
03SEP2009,27.10,26.14,28.10,24.04
04SEP2009,25.26,24.24,25.85,22.50
08SEP2009,25.62,23.63,26.43,23.01
09SEP2009,24.32,22.66,25.77,21.70
10SEP2009,23.55,22.02,24.83,21.15
11SEP2009,24.15,23.00,25.29,21.40
14SEP2009,23.86,22.89,24.93,21.08
15SEP2009,23.42,22.98,24.61,20.83
16SEP2009,23.69,23.09,24.02,21.26
17SEP2009,23.65,23.77,24.26,21.15
18SEP2009,23.92,23.56,24.69,21.22
21SEP2009,24.06,22.58,24.92,21.33
22SEP2009,23.08,21.96,24.08,20.75
23SEP2009,23.49,22.79,24.47,21.00
24SEP2009,24.95,23.92,25.90,22.13
25SEP2009,25.61,24.85,25.77,22.50
28SEP2009,24.88,23.23,26.21,22.07
29SEP2009,25.19,23.65,26.11,22.49
30SEP2009,25.61,24.58,26.50,22.79
01OCT2009,28.27,27.68,28.95,25.09
02OCT2009,28.68,28.01,29.02,25.14
05OCT2009,26.84,24.85,28.23,23.79
06OCT2009,25.70,23.77,26.87,22.65
07OCT2009,24.68,23.23,25.88,21.80
08OCT2009,24.18,23.07,25.68,21.42
09OCT2009,23.12,21.76,24.18,20.22
12OCT2009,23.01,22.36,23.78,19.92
13OCT2009,22.99,22.12,23.84,20.28
14OCT2009,22.86,22.47,23.51,20.04
15OCT2009,21.72,21.30,22.51,19.11
16OCT2009,21.43,21.20,22.22,18.57
19OCT2009,21.49,20.25,22.11,18.74
20OCT2009,20.90,20.23,21.62,17.96
21OCT2009,22.22,21.19,23.14,19.27
22OCT2009,20.69,20.18,21.58,18.01
23OCT2009,22.27,21.58,22.62,19.31
26OCT2009,24.31,23.28,24.52,21.45
27OCT2009,24.83,23.37,25.40,22.05
28OCT2009,27.91,27.08,28.27,24.79
29OCT2009,24.76,23.64,25.40,21.74
30OCT2009,30.69,28.89,29.81,26.82
02NOV2009,29.78,27.21,29.88,26.19
03NOV2009,28.81,26.98,28.88,25.21
04NOV2009,27.72,26.71,27.89,24.44
05NOV2009,25.43,24.54,25.84,22.28
06NOV2009,24.19,22.97,24.60,21.19
09NOV2009,23.15,21.74,23.55,20.22
10NOV2009,22.84,21.43,23.39,20.03
11NOV2009,23.04,21.91,23.06,20.02
12NOV2009,24.24,23.22,24.05,21.32
13NOV2009,23.36,22.27,22.92,20.44
16NOV2009,22.89,21.84,23.13,19.93
17NOV2009,22.41,21.59,22.14,19.51
18NOV2009,21.63,21.37,22.03,19.28
19NOV2009,22.63,22.41,23.30,19.89
20NOV2009,22.19,21.12,22.49,19.46
23NOV2009,21.16,19.62,22.03,18.51
24NOV2009,20.47,18.89,21.50,18.11
25NOV2009,20.48,19.16,21.32,17.98
27NOV2009,24.74,24.07,25.40,21.81
30NOV2009,24.51,22.35,24.73,21.62
01DEC2009,21.92,20.48,23.28,19.55
02DEC2009,21.12,20.04,22.58,18.78
03DEC2009,22.46,21.66,24.00,19.99
04DEC2009,21.25,20.53,23.10,19.23
07DEC2009,22.10,20.70,23.69,19.67
08DEC2009,23.69,22.30,24.80,20.94
09DEC2009,22.66,21.65,23.28,20.18
10DEC2009,22.32,20.97,23.13,19.47
11DEC2009,21.59,20.53,22.38,18.70
14DEC2009,21.15,19.66,22.03,18.23
15DEC2009,21.49,20.59,22.46,18.80
16DEC2009,20.54,20.08,21.95,18.35
17DEC2009,22.51,21.84,22.84,19.77
18DEC2009,21.68,20.53,21.78,19.44
21DEC2009,20.49,18.38,20.82,18.73
22DEC2009,19.54,17.35,19.70,17.32
23DEC2009,19.71,18.01,19.67,17.48
24DEC2009,19.47,17.68,19.47,16.97
28DEC2009,19.93,17.76,20.45,17.41
29DEC2009,20.01,17.97,20.43,17.59
30DEC2009,19.96,18.02,20.52,17.69
31DEC2009,21.68,19.87,21.65,18.97
04JAN2010,20.04,17.78,21.20,18.20
05JAN2010,19.35,17.18,20.50,17.60
06JAN2010,19.16,17.64,20.21,17.33
07JAN2010,19.06,17.89,19.99,17.20
08JAN2010,18.13,17.01,18.92,16.59
11JAN2010,17.55,17.34,18.47,16.01
12JAN2010,18.25,18.23,19.29,16.20
13JAN2010,17.85,17.00,18.40,16.14
14JAN2010,17.63,16.58,18.20,15.59
15JAN2010,17.91,17.11,18.73,15.74
19JAN2010,17.58,16.50,18.74,15.81
20JAN2010,18.68,17.12,20.01,16.39
21JAN2010,22.27,21.19,23.19,19.73
22JAN2010,27.31,26.05,28.37,24.20
25JAN2010,25.41,23.38,27.04,23.01
26JAN2010,24.55,23.24,25.47,21.87
27JAN2010,23.14,22.32,24.21,20.57
28JAN2010,23.73,23.00,24.91,21.24
29JAN2010,24.62,24.46,25.80,21.63
01FEB2010,22.59,21.31,24.33,19.98
02FEB2010,21.48,20.18,23.01,18.91
03FEB2010,21.60,20.63,22.34,18.78
04FEB2010,26.08,26.53,25.99,22.77
05FEB2010,26.11,25.28,25.96,22.95
08FEB2010,26.51,25.43,26.92,23.39
09FEB2010,26.00,24.49,25.58,22.63
10FEB2010,25.40,24.27,25.23,22.25
11FEB2010,23.96,23.09,23.43,20.84
12FEB2010,22.73,23.24,22.97,20.23
16FEB2010,22.25,21.57,21.92,19.35
17FEB2010,21.72,21.19,21.40,18.96
18FEB2010,20.63,19.63,20.65,18.15
19FEB2010,20.02,19.19,20.81,17.91
22FEB2010,19.94,18.73,20.43,17.79
23FEB2010,21.37,20.73,21.55,19.09
24FEB2010,20.27,19.49,20.63,17.84
25FEB2010,20.10,19.51,20.52,17.81
26FEB2010,19.50,19.16,19.78,17.42
01MAR2010,19.26,17.82,19.59,17.07
02MAR2010,19.06,18.03,19.51,16.85
03MAR2010,18.83,18.11,19.35,16.86
04MAR2010,18.72,17.93,19.10,16.50
05MAR2010,17.42,16.81,17.92,15.52
08MAR2010,17.79,16.85,18.67,15.87
09MAR2010,17.92,16.91,18.76,15.96
10MAR2010,18.57,17.85,19.08,16.73
11MAR2010,18.06,17.51,19.09,16.22
12MAR2010,17.58,17.70,19.14,15.80
15MAR2010,18.00,17.48,19.05,16.09
16MAR2010,17.69,17.17,18.31,15.83
17MAR2010,16.91,16.61,17.56,15.50
18MAR2010,16.62,16.18,17.24,15.02
19MAR2010,16.97,16.51,17.87,15.29
22MAR2010,16.87,15.54,18.03,15.19
23MAR2010,16.35,15.25,17.43,14.68
24MAR2010,17.55,16.59,18.01,15.34
25MAR2010,18.40,17.64,18.82,16.42
26MAR2010,17.77,16.91,18.67,15.87
29MAR2010,17.59,15.98,18.60,15.98
30MAR2010,17.13,15.86,18.23,15.46
31MAR2010,17.59,16.04,18.32,15.64
01APR2010,17.47,16.16,18.76,15.69
05APR2010,17.02,15.24,18.52,15.48
06APR2010,16.23,14.91,17.83,14.92
07APR2010,16.62,15.45,17.70,15.40
08APR2010,16.48,15.19,17.29,15.12
09APR2010,16.14,15.14,16.54,14.74
12APR2010,15.58,15.25,16.37,14.37
13APR2010,16.20,15.25,15.97,14.60
14APR2010,15.59,14.70,16.02,14.25
15APR2010,15.89,15.11,16.54,14.05
16APR2010,18.36,17.03,17.78,16.12
19APR2010,17.34,15.21,17.89,15.37
20APR2010,15.73,14.26,16.43,13.99
21APR2010,16.32,14.68,16.30,14.30
22APR2010,16.47,15.45,16.83,14.55
23APR2010,16.62,15.54,16.60,14.63
26APR2010,17.47,16.08,17.81,15.43
27APR2010,22.81,21.08,21.30,19.91
28APR2010,21.08,19.22,20.51,18.48
29APR2010,18.44,16.94,18.96,16.54
30APR2010,22.05,20.98,22.06,19.65
03MAY2010,20.19,18.09,21.16,17.79
04MAY2010,23.84,22.29,26.09,21.17
05MAY2010,24.91,23.71,26.32,22.32
06MAY2010,32.80,31.12,31.25,27.35
07MAY2010,40.95,38.94,41.52,35.91
10MAY2010,28.84,26.59,30.36,25.93
11MAY2010,28.32,26.43,29.59,25.04
12MAY2010,25.52,24.17,27.00,22.42
13MAY2010,26.68,25.31,28.05,23.45
14MAY2010,31.24,29.49,31.55,27.67
17MAY2010,30.84,27.86,31.78,27.15
18MAY2010,33.55,31.51,35.48,29.67
19MAY2010,35.32,32.42,37.79,31.68
20MAY2010,45.79,43.63,46.63,40.72
21MAY2010,40.10,37.65,42.81,35.48
24MAY2010,38.32,35.19,39.84,33.91
25MAY2010,34.61,32.83,36.28,31.59
26MAY2010,35.02,34.21,36.32,31.20
27MAY2010,29.68,28.40,30.30,26.48
28MAY2010,32.07,30.83,31.61,28.67
01JUN2010,35.54,34.86,36.23,31.97
02JUN2010,30.17,28.56,31.00,26.96
03JUN2010,29.46,28.78,29.38,26.51
04JUN2010,35.48,34.38,34.16,31.43
07JUN2010,36.57,35.40,37.29,33.17
08JUN2010,33.70,32.01,35.22,30.28
09JUN2010,33.73,33.32,34.82,29.94
10JUN2010,30.57,29.68,31.30,27.15
11JUN2010,28.79,27.90,28.80,25.43
14JUN2010,28.58,27.98,28.94,25.53
15JUN2010,25.87,25.08,26.37,22.94
16JUN2010,25.92,25.37,25.92,22.73
17JUN2010,25.05,24.44,25.15,22.21
18JUN2010,23.95,22.53,24.15,21.23
21JUN2010,24.88,23.43,25.57,21.93
22JUN2010,27.05,25.61,26.83,24.07
23JUN2010,26.91,26.23,26.57,23.87
24JUN2010,29.74,29.20,29.09,26.23
25JUN2010,28.53,28.20,28.58,25.37
28JUN2010,29.00,27.06,29.37,25.67
29JUN2010,34.13,33.11,35.02,30.56
30JUN2010,34.54,33.57,35.14,30.54
01JUL2010,32.86,32.92,34.56,29.37
02JUL2010,30.12,29.70,32.19,27.56
06JUL2010,29.65,29.14,31.65,26.69
07JUL2010,26.84,26.33,28.06,23.83
08JUL2010,25.71,24.76,27.05,22.66
09JUL2010,24.98,23.54,25.99,21.87
12JUL2010,24.43,24.87,25.50,21.09
13JUL2010,24.56,23.85,25.37,21.30
14JUL2010,24.89,24.89,25.96,21.54
15JUL2010,25.14,24.84,26.57,21.85
16JUL2010,26.25,26.49,26.87,23.09
19JUL2010,25.97,25.15,27.25,22.73
20JUL2010,23.93,23.58,25.21,21.41
21JUL2010,25.64,25.45,26.70,23.43
22JUL2010,24.63,24.27,25.22,22.02
23JUL2010,23.47,23.33,24.16,20.75
26JUL2010,22.73,21.91,24.11,20.15
27JUL2010,23.19,21.62,24.33,20.28
28JUL2010,24.25,22.83,25.03,21.06
29JUL2010,24.13,22.85,25.18,21.31
30JUL2010,23.50,23.03,24.52,20.73
02AUG2010,22.01,20.08,23.48,19.48
03AUG2010,22.63,21.15,23.61,19.98
04AUG2010,22.21,20.86,23.22,19.86
05AUG2010,22.10,21.35,23.27,19.70
06AUG2010,21.74,20.62,22.84,19.23
09AUG2010,22.14,20.34,22.97,19.28
10AUG2010,22.37,20.91,23.56,19.60
11AUG2010,25.39,25.16,26.90,22.81
12AUG2010,25.73,25.73,27.63,23.59
13AUG2010,26.24,26.68,28.07,23.90
16AUG2010,26.10,25.12,27.08,23.34
17AUG2010,24.33,23.83,25.92,21.92
18AUG2010,24.59,24.30,25.98,22.02
19AUG2010,26.44,26.10,26.90,23.43
20AUG2010,25.49,25.45,25.76,22.64
23AUG2010,25.66,24.87,26.49,22.86
24AUG2010,27.46,27.09,28.47,24.61
25AUG2010,26.70,26.84,27.77,24.24
26AUG2010,27.37,27.38,28.88,24.48
27AUG2010,24.45,24.91,26.31,21.76
30AUG2010,27.21,26.08,27.89,24.32
31AUG2010,26.05,26.58,27.45,23.73
01SEP2010,23.89,23.52,24.93,21.47
02SEP2010,23.19,22.87,23.93,20.79
03SEP2010,21.31,20.24,21.95,18.89
07SEP2010,23.80,22.63,23.99,21.10
08SEP2010,23.25,22.16,23.53,20.76
09SEP2010,22.81,21.53,23.29,20.54
10SEP2010,21.99,20.89,22.98,19.81
13SEP2010,21.21,20.47,22.32,19.08
14SEP2010,21.56,20.81,21.63,19.37
15SEP2010,22.10,21.42,22.15,19.76
16SEP2010,21.72,20.96,21.81,19.15
17SEP2010,22.01,20.70,22.26,19.02
20SEP2010,21.50,19.47,22.43,18.86
21SEP2010,22.35,20.65,23.26,19.52
22SEP2010,22.51,21.01,23.63,19.63
23SEP2010,23.87,22.75,24.26,20.62
24SEP2010,21.71,20.39,22.72,18.75
27SEP2010,22.54,20.60,23.64,19.83
28SEP2010,22.60,20.68,23.86,19.69
29SEP2010,23.25,21.62,24.48,20.15
30SEP2010,23.70,22.40,24.96,20.62
01OCT2010,22.50,21.05,23.98,19.72
04OCT2010,23.53,21.64,25.16,20.58
05OCT2010,21.76,19.83,23.43,19.18
06OCT2010,21.49,19.98,23.53,18.76
07OCT2010,21.56,20.60,23.06,18.80
08OCT2010,20.71,19.74,21.98,17.93
11OCT2010,18.96,19.68,20.40,16.53
12OCT2010,18.93,19.13,20.54,16.59
13OCT2010,19.07,19.33,20.47,16.30
14OCT2010,19.88,20.25,20.63,16.82
15OCT2010,19.03,19.43,20.44,16.89
18OCT2010,19.09,18.28,21.25,17.09
19OCT2010,20.63,20.15,21.91,18.18
20OCT2010,19.79,19.24,21.65,17.31
21OCT2010,19.27,19.02,21.18,16.50
22OCT2010,18.78,18.53,20.42,16.40
25OCT2010,19.85,19.50,21.48,17.30
26OCT2010,20.22,19.64,21.81,17.67
27OCT2010,20.71,20.17,21.57,18.21
